id,region,namespace,metric,dimensions,stat,period_seconds,status,total,max,p95,peak_per_minute,p95_per_minute,observed_points,expected_intervals,missing_intervals
m165c1a94ef6d1bba8e277fb9,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-7b-instruct-v0:2""}]",Sum,60,not_queried,,,,,,0,20159,20159
m351d829390ec5c5060220ef0,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-7b-instruct-v0:2""}]",Sum,60,not_queried,,,,,,0,20159,20159
md4548ce0cbe9b15b68d0f226,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-7b-instruct-v0:2""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8e894ded411a6c9db6a4e905,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-7b-instruct-v0:2""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8c8d5f2250abe5166d4c7f7f,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-7b-instruct-v0:2""}]",Sum,60,not_queried,,,,,,0,20159,20159
m259a4407bdceb0c852316155,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4c0415ea8d454c32b34d8d44,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mbf838d8330836e2971a2374a,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m04b4c31e6d82317251824dc6,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf5ab947d37c1bb7091da4ab4,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m34d3a840091a527fe330531a,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mac3b7799146c1fb6147e61f0,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
md24bccb0f37b91076c1c186a,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
me87b8a57763d457d8664ce70,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1cab5b012b8d040073cd1209,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf5b8ae950b80bc2aef4ca7b4,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
me290ccd44caf1285b9ae0669,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
m49c39737582901b8ce7dc53a,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
m399167d6e75e1b8f62420172,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1143922784754dba9ec3beec,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
mcde5bc1903541c1d9679dc70,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
m05238c0ba7ba8ae05949a5dd,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
ma6afa9417ede3baefc935c3a,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
m564dac7a3a9c9f99e6a5ab6e,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8f77113fa8f2acaf1f07087b,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-large-3-675b-instruct""}]",Sum,60,not_queried,,,,,,0,20159,20159
m81deae83842b22d12e2f374b,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m3e32e23cf91b4eecff5f3213,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m07bb09de47566b61dcb87621,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mfeca3a99dbc49119b80a16af,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
md485b9a8022e61829feba1e8,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m48bbde4259f23a3695e7d1ff,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mc47b7e5ac5131a38b8e60079,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m47450b014adbb9d4cf32feb3,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mb04eb78c5f5d010239fe56d2,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m6cab81854a48ed987132800b,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""mistral.mistral-small-2402-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mb896893d0fded3bddd328a1c,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m077b8e0eea1c6184b8ec42de,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
md478392123085e2241e67686,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4c5fab8965fad60e5e5d3d86,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m25e68d3834051b5c82506b6e,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m030684b638307b509f6910a5,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m2d1f14726d43607a9f41b74b,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
me11a79544d70ed123b713941,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m77ead8898c0db73d5d990008,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m55abcc370189cc933b88e1dd,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""mistral.mixtral-8x7b-instruct-v0:1""}]",Sum,60,not_queried,,,,,,0,20159,20159
m2c346c80693558e8dee9146c,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m43b4157a4819ea701af74f06,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mc74345231330852f23c84483,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m7a5d34bae73c67d04428e9f2,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mdf05213e93c4828ef55bc7da,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
ma46731399c4416b236d7867a,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mb8f77b974b1554b2c846ba37,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf86d9e5c7c8a1eff15e147b9,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m72f3c8a3fcee8b4590e93f7a,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1f0f9a587c172783d8c834d1,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""mistral.pixtral-large-2502-v1:0""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4ad0390d738669d9a526731e,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m6900e84488083ee0df0a3e3e,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9765dd0824f65df3b713ea1a,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
mc181263f981837aacdfc2cc7,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
md7b70019483fe30e56426329,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf0eac9918b6665c15c14010a,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m27cc1875c944138d4fb3e375,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf37e908764763bebcc7efd4b,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
md3adb2c06d7aec78a7e72041,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf3b7b999f021f7c4e237501b,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-mini-3b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m106df6a5d90b94a49d1eb4a2,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8ab08ded7b8e73c9c03796f2,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m86aa8aecf91ceb587e25fd69,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m59932d4a2436980ee0061e8a,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9253c696a81a72af49a46767,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
mfc2bd8079672bee39574827b,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m5f15ea41a13e288acabb40b2,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m0fc943953ccc38cef30d2d5f,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m2010d9848bbe35b0c8a7fcb5,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
m6623d038b84c9d358a4fb4ac,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""mistral.voxtral-small-24b-2507""}]",Sum,60,not_queried,,,,,,0,20159,20159
mb24f6ab733cde24d7c9068cc,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
mf20b4b17a576eb5fa735e6de,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
m03d317bfe63bf159778eb4a7,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
m137ee11b5160b5437ee002d3,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
m50d6d7e2636130fa0a6f1374,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
m766f204ca55b1652d8eda1f2,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
mdfc900cc22855593737b0419,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
m40302c9568a04e6a070b5aab,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
m22aaa6c524ed56997b0b0606,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
m5954555b981693a072ba72bb,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""moonshot.kimi-k2-thinking""}]",Sum,60,not_queried,,,,,,0,20159,20159
mb369f3f110aaf0241d593de2,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
mada694804a5bd6eb7ff6b97d,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m7af29c756c25b542daccd120,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
me33b2ecae1a267a607a59712,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m55a9b7352f2f1b565b1f030e,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m2fca2a049fb3fff338bc8e70,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
me2ec109746b6c96a90f90cc3,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m6175f901e61b7ce00df1f5cd,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m50bb9dae114742a48a493e3d,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
m0934f3412bb75adc93db7d6e,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k2.5""}]",Sum,60,not_queried,,,,,,0,20159,20159
mddca4b0fb28145c0336c2c88,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
mc92d7ceb41c4f57acdd35882,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
mbf118a5ee76e9c9befeab8c4,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
m468cd7f35e26606f0ee1b797,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1b42820c96306c1715cd70fe,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
m5a77c177ce476ed082d33af2,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
m59956047699827874fccc3ea,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8356b97465eef899cbe3d427,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
mcffb2558dc40f9e356b4fc04,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
mec3de396b1635fed5ad0c9b5,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""moonshotai.kimi-k3""}]",Sum,60,not_queried,,,,,,0,20159,20159
m4b06a59d43489dac15be920e,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
m499b8db02d2ca0028bb2640e,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
meffbad9fad18def6f9d5caf1,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
mc3db842aca42e47cb59d2da5,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
m5f10cfe2c4e4a337f002c0ae,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
md7ed6a8b33b627cebe8af309,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
mbfcd6c3d014f8aa3a32998c3,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
mb134194990e41d81f5d2fd1e,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
m5533a1aececab39f5222c73c,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
mddfdc6fae7c22f9ea6945efa,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-12b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
m3b0857c43145ed92899d17d6,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
m15936c5f1614f3a0a7a8511c,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
m59697fc33f785bbd006cbd17,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
me009dd643831e4861ed5a6d1,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
m1baaf72f781b3f25ea08b193,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
m8cd7c8039b7aad80d9008cfc,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
m9c0d12edd9995d111e5fb9b0,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
mce52f61a2c508bfc0c38c8e0,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
me0e136f6a2a7f03f8e0d1a46,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
mbe83478d3e7ce59155b6fb74,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-3-30b""}]",Sum,60,not_queried,,,,,,0,20159,20159
mfad42e7fd2c8522b6c930f48,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""nvidia.nemotron-nano-9b-v2""}]",Sum,60,not_queried,,,,,,0,20159,20159
