id,region,namespace,metric,dimensions,stat,period_seconds,status,total,max,p95,peak_per_minute,p95_per_minute,observed_points,expected_intervals,missing_intervals
m833a8022ceab9f093ad4f614,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""writer.palmyra-vision-7b""}]",Sum,60,no_data,,,,,,0,20159,20159
m20c288b8052f182ba409bc44,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""writer.palmyra-x4-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mbb2121beab580667d81aa1f4,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""writer.palmyra-x5-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
ma9a2a75f9220d5b4117b2c54,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""xai.grok-4.6""}]",Sum,60,no_data,,,,,,0,20159,20159
m00916322a8c377225da1df61,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""zai.glm-4.7""}]",Sum,60,no_data,,,,,,0,20159,20159
mf992f91040c7dc88568866e4,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""zai.glm-4.7-flash""}]",Sum,60,no_data,,,,,,0,20159,20159
m55a63e9262391b0968918d19,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""zai.glm-5""}]",Sum,60,no_data,,,,,,0,20159,20159
mbe851d14639def0809a65704,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,no_data,,,,,,0,20159,20159
m34cf034ac7674d301648ffea,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,no_data,,,,,,0,20159,20159
m09a1b5f1590f3426f906a113,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,no_data,,,,,,0,20159,20159
m67ab72b1afe5e57ed1b39b95,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,no_data,,,,,,0,20159,20159
m4cabedcce7a6258e7a61a890,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-opus-4-7""}]",Sum,60,no_data,,,,,,0,20159,20159
m599c8fc7c007b599a2fac22f,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m49186a338c52053f07c50b99,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m4196eb6cb1586a2753d8f088,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m503e3892655c37420b006731,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m2db78f6329a94780c1e18be1,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-haiku-4-5-20251001-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mdf0755fa2f0dcc272a2b982d,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m12c2b1209db4d7b0ec87b59d,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mcc02103f884545ded00375b0,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
ma1f4ef3005c1552a8cc57fb7,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mdcde62d748347af7ef9522e4,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mcaeedaa7996b89835cdc0696,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m05457677e6db673527332e79,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mf20fa119bf122f5237d5bfc1,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mdc0141ed60388306f91d985c,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m6e9a2fb9c352a1b37d1a0258,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m3b1eee1de1e37d9501c139d6,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
md4f31f82351649228d77f98f,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mcbd69b5d7455e2c5d548c738,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mfdea38741ddec518e25411a7,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""us.stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
meba20534681f22a582a69732,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mcce6cf8a15d73a3fc68dd3d9,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.stability.stable-fast-upscale-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m91f427b892e2aa5533738325,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-canvas-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m770cf6a1a8d0249b3facc214,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-canvas-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m51d2086feaa5271b273dd19b,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""amazon.nova-canvas-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mfcc121e37d605de41be3d3cc,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-canvas-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mcc2a7ea78c01962b062ed2b1,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-canvas-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m7a1a82a7198b0685baf8d424,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""amazon.nova-canvas-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mfc7ffd83f3550f5c33bcbb7f,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""amazon.nova-canvas-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m1cce105c19e8c196592ca8fa,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-canvas-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m8cddf891ee39fb810a5f1f01,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
ma4b9066a8a030bbcda4f9eff,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m9403db8c8ee9b413076cfbaf,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m276f29f0fd873870ef768135,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m647b4a1753f6d019f07622b1,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m380535a8dbdfa1b7e5e9324a,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m2e3ec5ac7a046d218784b74d,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""arn:aws:bedrock:us-east-1::foundation-model/amazon.titan-embed-text-v2:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mb1bc3bbd1e9ff852b4b362b9,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""arn:aws:bedrock:us-east-1::foundation-model/amazon.titan-embed-text-v2:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mbfc78a9cc7d27af41d1a1385,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""arn:aws:bedrock:us-east-1::foundation-model/amazon.titan-embed-text-v2:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m40f48010595db081c7ad17cf,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""arn:aws:bedrock:us-east-1::foundation-model/amazon.titan-embed-text-v2:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m6486a07395be94accb99b843,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""arn:aws:bedrock:us-east-1::foundation-model/amazon.titan-embed-text-v2:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m4a0948f164d3449e7c4748c7,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""arn:aws:bedrock:us-east-1::foundation-model/amazon.titan-embed-text-v2:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m2b0d2e4f7f4d3135af096685,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""arn:aws:bedrock:us-east-1::foundation-model/amazon.titan-embed-text-v2:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mc8943da719af81004301569e,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m026a0da8730b8e47f8dbe8b2,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
mb8bac1f872615b3cd881fec8,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m426f3325d3fb3051b3fd2140,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m1b9b9853ffbb9f8da47637f6,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m13b53d282b2deabe1e483aa3,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m8040fc00839932f2be49fec8,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
mf1dbb4329daa7765260c76cd,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-5.6-sol""}]",Sum,60,no_data,,,,,,0,20159,20159
m80e5a0f137cc17692fdb4dd3,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
mc93363bb0e6a9f3adce2dc56,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
m2c94899b856dd6c129a47979,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
m8243ff45eb625fed5b162f52,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
m98ec92d8f6c5deb06753558c,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
m91f3b32ae52e45fee3243d0d,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""global.openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
mb9e520d63319ccc460d75f02,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m18f04aeb598c92c1caba3aac,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m513d4694333fffe8653e1593,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m13c85140de6fb005bbb0d726,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m822fe14c522d19543c68d520,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""us.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m11324ec344cba22b05bcb8da,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""global.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m9e12e7b8509e5d3150e93a32,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""global.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mf5f51c05cf0e71337fd7ee44,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""global.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m7e339caf43dde8c56fa11c2a,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""global.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mdca52699b7a99b5567ec1eca,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""global.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
mca94ccced5c75633ba23e785,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""global.anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,no_data,,,,,,0,20159,20159
m96fcd7a02a92c284e6b83bdd,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
m910bdd6f4137d6b238241ad7,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
mc0e28beba8b458dd0474f4ca,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
m260bcfd7a2530843b4b4d031,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
m524e371edf91683ff4b13591,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
md67e155bd87821a8171636f5,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
mbbd3f3e8d8c3a99e563a8c11,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
m2ba33d83999efa084f8b6644,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""openai.gpt-6-astra""}]",Sum,60,no_data,,,,,,0,20159,20159
